gene_id	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	gene_name	gene_type
ENSG00000107738.20	3646.6228463171674	-0.9170479199601155	0.5844548416789679	-1.5690654855826072	0.11663268097297128	0.33861459972804187	VSIR	protein_coding
ENSG00000197746.15	21211.544206564846	0.5110778862074088	0.5428961802304647	0.941391567703518	0.34650423321128176	0.6277987067591883	PSAP	protein_coding
ENSG00000238446.1	4.988458817553314	-2.90694857924003	2.3207533916317975	-1.2525883145197343	0.21035556972190933	0.4793800687209173	RNU7-38P	snRNA
ENSG00000289592.2	6.992305194999643	0.9798338006282472	2.123707447539324	0.4613788974387933	0.6445267888359355	0.8426017318445711	ENSG00000289592	lncRNA
ENSG00000122863.6	11.749891337566863	-3.072281505247916	1.7673769549063774	-1.738328372291503	0.08215296980113584	0.27184758382325547	CHST3	protein_coding
ENSG00000107742.14	5645.804642505561	1.5002522475843856	0.7817316139506344	1.919139792751333	0.05496664463513917	0.20834421384987029	SPOCK2	protein_coding
ENSG00000138303.19	443.01420791845885	0.08556117105359641	0.6596591053677933	0.1297051315707857	0.8967997224622447	0.9617483385412029	ASCC1	protein_coding
ENSG00000166295.9	2321.6198494229457	0.7056061786180707	0.5746094160086135	1.2279753149876917	0.2194562346848596	0.48942782367452703	ANAPC16	protein_coding
ENSG00000200170.1	5.526631899269264	-2.0190228861174617	2.5329823636755875	-0.7970931480105831	0.42539693550848245	0.6953721965684636	Y_RNA	misc_RNA
ENSG00000289506.2	9.568888728503406	0.00461365119291968	2.113462158022286	0.002182982636053912	0.998258233241565	0.9991419302427799	ENSG00000289506	lncRNA
ENSG00000168209.6	1963.8673879813764	-0.5650214638231202	0.7328634216480999	-0.7709778481677687	0.440720061819455	0.7085642003277776	DDIT4	protein_coding
ENSG00000148719.16	1458.114592071614	-0.40994351726992406	0.6798751476309685	-0.60296882258217	0.5465294301113824	0.783174356456125	DNAJB12	protein_coding
ENSG00000107745.20	1203.1089013517926	-0.11472690155724562	0.5132269414650614	-0.22354029433791092	0.8231150260820296	0.9302173089168526	MICU1	protein_coding
ENSG00000282915.1	13.189307219329274	0.3379785161127086	1.7601358333734112	0.19201842818287013	0.8477277704216212	0.9408101014366482	ENSG00000282915	lncRNA
ENSG00000156026.15	1018.2367821345257	0.7821622752016195	0.5150264523835991	1.5186836939766617	0.12884213295579158	0.3602665248021663	MCU	protein_coding
ENSG00000266719.1	3.968413394459925	0.0032253286892568985	2.912628844933298	0.0011073600039591593	0.9991164547301644	0.9995294904474935	MIR4676	miRNA
ENSG00000280166.1	93.11325685532466	1.6536888883419167	0.7971322902568251	2.074547610923051	0.03802848182123661	0.16237792624916447	ENSG00000280166	TEC
ENSG00000279502.1	77.66375773660604	0.9322997313055744	0.735857436989838	1.2669570006920365	0.20517066539243276	0.4728149278436401	ENSG00000279502	TEC
ENSG00000272627.1	55.93823834204339	1.551602619962276	0.8039124711941766	1.9300641245898806	0.05359889289811225	0.2048829677013124	ENSG00000272627	lncRNA
ENSG00000213700.3	9.334006835747626	-1.9772877811554157	1.6248690864117625	-1.216890516098074	0.22364587447810283	0.4944670506039305	RPL17P50	processed_pseudogene
ENSG00000122884.13	745.236858451404	0.7910813347313257	0.6759450625022116	1.1703337721010978	0.2418666761339289	0.5185474950447112	P4HA1	protein_coding
ENSG00000272630.1	60.86955327916858	-0.9051117774274714	0.8559803085181755	-1.0573978962136985	0.2903300312701989	0.5717164529398293	ENSG00000272630	lncRNA
ENSG00000166321.14	77.00798146592271	0.9522526547823964	0.8509039550157889	1.1191070968341275	0.2630944525896359	0.5420462868980409	NUDT13	protein_coding
ENSG00000272599.2	81.32275590454114	0.5429123712478546	0.7477623623311509	0.7260493421403613	0.4678085225178636	0.7279199795900475	ENSG00000272599	lncRNA
ENSG00000221164.1	37.3382915462787	0.580462616653676	0.9533844157838998	0.6088442469204861	0.5426276821114051	0.7807089458044087	SNORA11F	snoRNA
ENSG00000122882.11	1573.4001026618503	0.48116832720606917	0.527310245644162	0.9124956914468335	0.3615078365949789	0.6399285567712995	ECD	protein_coding
ENSG00000138286.15	602.6191788321719	0.2656163912074139	0.5581841881551359	0.47585796381174317	0.6341755715847281	0.8373787468114753	FAM149B1	protein_coding
ENSG00000213551.7	2997.808050046787	0.21683215710737389	0.5077414758869059	0.4270522842921562	0.6693412461795997	0.855742600156492	DNAJC9	protein_coding
ENSG00000227382.1	4.245605570941045	-2.0037413899127046	2.7887475110914273	-0.7185094319021028	0.4724432343970513	0.7317247956443576	EIF4A2P2	processed_pseudogene
ENSG00000288559.1	164.2411188627786	1.098473388291111	0.7195655389540917	1.5265786489549964	0.12686581958671306	0.3567899603768688	ENSG00000288559	lncRNA
ENSG00000236756.4	12.962706582654269	0.7786213018925076	1.7917720975110656	0.4345537599196256	0.6638863648347011	0.8525123382761017	DNAJC9-AS1	lncRNA
ENSG00000182180.14	1874.0534676910406	-0.46767649422321333	0.5224240003719095	-0.8952048410683241	0.37067759735745853	0.6486978647510188	MRPS16	protein_coding
ENSG00000227540.1	42.503233056193736	0.4770955943173825	1.0612248127006965	0.4495707116979563	0.653020010481798	0.8469344976191409	DNAJC9-AS1	lncRNA
ENSG00000156042.19	144.06606495229704	-0.04859373111049647	0.6252217417439242	-0.07772239489777578	0.9380488794374294	0.9772344280350719	CFAP70	protein_coding
ENSG00000138279.16	3711.918855860639	-0.6694579070558205	0.4975005579993841	-1.345642525001247	0.1784178303284868	0.43658742261645117	ANXA7	protein_coding
ENSG00000229659.1	20.584035342715488	0.1392836098681899	1.558948743679173	0.08934457302263561	0.9288080715355291	0.9735583660065356	RPL26P6	processed_pseudogene
ENSG00000166343.10	177.24376792283687	-0.7281817187983514	0.6020471330340588	-1.209509486622133	0.22646716869285172	0.49866624008383476	MSS51	protein_coding
ENSG00000107758.16	2001.866944365744	-1.0119302111706365	0.6008491244121738	-1.6841669065601685	0.09214941692484366	0.29236507744972556	PPP3CB	protein_coding
ENSG00000221817.12	326.24887893528256	0.4423304321425165	0.6406677642208868	0.6904209277337882	0.4899295197836897	0.7459433626834807	PPP3CB-AS1	lncRNA
ENSG00000166348.20	392.99631888380685	-0.4079971470473502	0.55670112918247	-0.7328836347907262	0.46362940529563745	0.7250802294497022	USP54	protein_coding
ENSG00000268584.1	23.09415047573516	1.043885238884626	1.1967822523530705	0.8722432479527301	0.3830756906946781	0.6599224487750557	ENSG00000268584	lncRNA
ENSG00000272791.1	8.60427555425502	0.7974200530594646	1.9410759145654761	0.4108134293335832	0.6812093451747216	0.8618877647568297	ENSG00000272791	lncRNA
ENSG00000271848.2	4.278922204949785	-1.0160323163953002	2.8030572503625435	-0.3624729092721485	0.7169986643619333	0.8805284838652101	SYNPO2L-AS1	lncRNA
ENSG00000172650.15	8.74291761334442	-7.061028216100661	2.2641649666412187	-3.1186014800747324	0.001817115547100182	0.0153665594806547	AGAP5	protein_coding
ENSG00000271816.1	32.470445821437366	-0.6762954974246804	1.054248405369504	-0.6414953951840651	0.5212008717310734	0.7675262682754381	BMS1P4	lncRNA
ENSG00000272140.2	74.11676664872809	0.05702262838319439	0.7753271938711082	0.07354653471973271	0.9413712149609662	0.978731496283022	ENSG00000272140	lncRNA
ENSG00000290737.1	69.32557410545785	0.08118683194044692	0.7735211403569429	0.10495748300167089	0.916409545962753	0.9689344829601831	ENSG00000290737	lncRNA
ENSG00000242338.7	29.130506788256675	0.07837308156859207	1.158385191553391	0.06765718531285264	0.9460585323446151	0.9805038777074156	BMS1P4	transcribed_unprocessed_pseudogene
ENSG00000291043.1	108.04737175434033	-1.2573376555895461	0.713213022884198	-1.762920214923916	0.07791394708866305	0.2617754609422274	GLUD1P3	lncRNA
ENSG00000250959.5	9.834992801138423	0.23696536102112672	1.6125342568373267	0.14695214071661855	0.8831697962748633	0.9559171753170534	GLUD1P3	transcribed_unprocessed_pseudogene
ENSG00000235316.1	83.87001060281766	-3.628550330325225	0.842143635816841	-4.308707180106747	1.6421160706100673e-5	2.454903005313748e-4	DUSP8P5	processed_pseudogene
ENSG00000279088.2	344.3804828201602	0.7484025048776307	0.5814439337149778	1.2871447468647863	0.1980438414329966	0.463505242119076	ENSG00000279088	TEC
ENSG00000176986.16	3623.932503772577	-0.37699530408629506	0.5677396304355228	-0.6640285156720441	0.5066720603572723	0.7576422096937387	SEC24C	protein_coding
ENSG00000279689.1	26.742852619515446	-0.22303463986329708	1.4894683140353027	-0.1497411108122511	0.8809688720903239	0.9550565883712385	ENSG00000279689	TEC
ENSG00000196968.11	494.45848646914254	0.20092729973532322	0.559673229288818	0.35900823770085166	0.7195889267407176	0.8817746971617363	FUT11	protein_coding
ENSG00000288823.1	39.32977796226557	0.34385317791425296	0.9278688445771458	0.3705838168011298	0.710947537466745	0.8765067213213311	ENSG00000288823	lncRNA
ENSG00000172586.8	348.30188988214786	1.4803661339244865	0.6517246193787589	2.271459585699878	0.02311917083865497	0.11443448848305565	CHCHD1	protein_coding
ENSG00000214655.11	2515.427080235465	-1.6772843016247945	0.7500152527165477	-2.236333588616615	0.025329927814347803	0.12200247482759483	ZSWIM8	protein_coding
ENSG00000272589.1	11.605841250564993	1.1891072067479713	1.8310827746458593	0.6494011211360724	0.5160791395314066	0.7641788009501215	ZSWIM8-AS1	lncRNA
ENSG00000272916.5	64.55289406898936	0.27528065211214187	0.8401160030434708	0.32766981121046185	0.743161331453805	0.8938478596662738	ENSG00000272916	protein_coding
ENSG00000166507.19	200.3976244462788	-0.5867859777631492	0.8245764423589669	-0.7116210791621195	0.47669945037726036	0.7349493996757736	NDST2	protein_coding
ENSG00000148660.22	1298.6496120473664	0.09983280224849435	0.5633922790799192	0.17719945046377306	0.8593517273001695	0.9455199972437398	CAMK2G	protein_coding
ENSG00000122861.16	97.91254730551263	1.2300225275147423	0.9520415542538095	1.2919840757148553	0.19636265937386993	0.4613896895000238	PLAU	protein_coding
ENSG00000222047.9	6.0398388228079884	1.7178455210699983	2.2758724180730927	0.7548074784106055	0.4503645060833637	0.7164061831429698	C10orf55	lncRNA
ENSG00000035403.18	5014.334860128297	-0.6226548666029774	0.503742145946978	-1.2360587090295116	0.2164367416823216	0.485995918960863	VCL	protein_coding
ENSG00000225761.1	27.192217319911503	0.8355409303864286	1.3672623465923823	0.6111050541754778	0.5411300340500902	0.7802146189994725	ENSG00000225761	lncRNA
ENSG00000185009.13	1658.099342970001	0.5490254895377591	0.6391075651681304	0.8590502122961519	0.39031281395279105	0.6660659981757838	AP3M1	protein_coding
ENSG00000156110.15	1131.6194196693327	0.23225809018999943	0.5414813342778511	0.428930926122784	0.6679734932369392	0.8550032243332651	ADK	protein_coding
ENSG00000214629.3	45.87857107019494	0.8738377855362566	0.9848511567767028	0.8872790365563672	0.374928689151009	0.6523458990961722	RPSAP6	processed_pseudogene
ENSG00000226253.1	33.15038254203601	1.7722766857972179	1.3845991277289567	1.27999263491097	0.20054772618505348	0.46684904396477944	MRPL35P3	processed_pseudogene
ENSG00000206756.1	17.642344651974543	1.3499872173591008	1.2424148116052594	1.0865833252702877	0.27722099760336666	0.5577419723626302	Y_RNA	misc_RNA
ENSG00000214626.2	32.73142732583956	-0.4495738899970312	1.557195062607724	-0.2887074977261755	0.7728052245688832	0.9070603167428168	POLR3DP1	processed_pseudogene
ENSG00000156650.14	1547.8697696110448	9.855633777677847	0.8319297824643345	11.846713491231895	2.2379678059413269e-32	1.43335948581579e-29	KAT6B	protein_coding
ENSG00000079393.21	16.25243726135237	-0.6826130326843488	1.4047621593480588	-0.48592783350680885	0.627018333414866	0.8337634376141074	DUSP13	protein_coding
ENSG00000156671.15	1547.8029005596165	0.9883425187545898	0.575116111237761	1.7185095312796677	0.08570371745458402	0.2786476236636664	SAMD8	protein_coding
ENSG00000232437.1	34.34601498882152	-0.02918326521827589	1.2688738987235542	-0.022999342367774532	0.981650797525899	0.9929984857314127	RPS26P42	processed_pseudogene
ENSG00000165637.14	2566.4673121776013	1.9035247078868685	0.49426035978029653	3.8512590990161613	1.1751208986397536e-4	0.001428576045509207	VDAC2	protein_coding
ENSG00000165644.11	66.45646492304088	-3.353681081619895	0.9084826332944042	-3.6915191977402353	2.2291856722749575e-4	0.002495580537802572	COMTD1	protein_coding
ENSG00000226051.10	5.668789184929925	2.3616177013863098	2.365475969848085	0.9983689251081156	0.3181004963494957	0.5999634510501232	ZNF503-AS1	lncRNA
ENSG00000165655.17	60.10406982651663	-2.051941661474576	1.1453101710560194	-1.7916034567147936	0.07319650902986559	0.25144059799137175	ZNF503	protein_coding
ENSG00000148655.16	316.8168755811562	1.0126227438569984	0.6000624559367459	1.6875289127632767	0.09150169525211976	0.29072692676841916	LRMDA	protein_coding
ENSG00000279814.1	73.81965288614519	-0.40727573814276213	0.7189882423765774	-0.5664567431541493	0.5710833306080851	0.7987486983701843	ENSG00000279814	TEC
ENSG00000207583.1	3.9918415400926315	-5.925250924625512	3.034340683765002	-1.9527309363540142	0.0508514859045344	0.1977982202244779	MIR606	miRNA
ENSG00000286715.1	124.89325471587703	1.0411628214153947	0.6945530912478172	1.4990399359462456	0.13386327203033352	0.3687800382564256	ENSG00000286715	lncRNA
ENSG00000268659.2	102.27240652582557	2.2114306946224462	0.8267822225264954	2.6747438858381813	0.007478635835079374	0.04915339966355976	ENSG00000268659	lncRNA
ENSG00000228280.1	63.964434007425965	1.3107812206669172	0.8148178122453033	1.6086801257509853	0.10768630370834077	0.32226076107194457	ENSG00000228280	lncRNA
ENSG00000278992.1	5.19275741837451	0.02419199198687261	2.676786508824695	0.009037699460572469	0.9927890573003469	0.9973376842603642	ENSG00000278992	TEC
ENSG00000156113.25	23.61123069791729	0.10140646115617592	1.5917244374429624	0.06370855329649967	0.9492022940391763	0.9814940223965627	KCNMA1	protein_coding
ENSG00000213513.3	11.70040004497594	1.648074043526012	1.8586232641459466	0.8867176448925577	0.3752309361109097	0.6525918624458568	IMPDH1P5	processed_pseudogene
ENSG00000151208.17	315.72351865890187	1.059336691476741	1.0217860880834468	1.0367499654098125	0.2998523993127	0.5816376579638554	DLG5	protein_coding
ENSG00000148606.15	1037.4543046417355	-0.3176535213395973	0.5206272932082548	-0.6101361290187556	0.5417716354514057	0.7803537943786656	POLR3A	protein_coding
ENSG00000138326.21	38161.61690017864	2.9458591352008807	0.5797517587112614	5.081242257460803	3.7497453820786207e-7	7.707880330154515e-6	RPS24	protein_coding
ENSG00000230417.12	9.455182525793987	1.43324486667774	2.1433355428472405	0.6686983153248115	0.5036879424005514	0.7554077607927421	LINC00595	lncRNA
ENSG00000224596.9	23.242374149275037	0.1377340408094239	1.4916147106545257	0.09233888605790548	0.9264287937226342	0.9732099469365153	ZMIZ1-AS1	lncRNA
ENSG00000108175.19	3524.60690844663	-2.5526466729830357	0.5951820063162423	-4.288850546376766	1.7960016815153762e-5	2.649156904528559e-4	ZMIZ1	protein_coding
ENSG00000108179.14	2549.034618764007	1.5137708132274714	0.6938187316446631	2.1817958267560065	0.029124604722143416	0.13482263633502034	PPIF	protein_coding
ENSG00000165424.7	321.9594324422548	-0.41249055249544986	0.5824057563014252	-0.7082528770233593	0.478788234774176	0.7363645722582386	ZCCHC24	protein_coding
ENSG00000253626.4	81.97996514532677	-6.153940656783063	0.9631676591460738	-6.3892725200501745	1.6667678492830705e-10	5.853650204307556e-9	EIF5AL1	protein_coding
ENSG00000225827.1	4.118472154035656	5.03095949053912	3.730938677170476	1.348443361270835	0.177515825487003	0.4354344044247812	SFTPA3P	processed_pseudogene
ENSG00000244733.5	18.96210358684393	-2.9980014667988684	1.2277607609861452	-2.4418449929861374	0.01461241919491741	0.08203853710862744	ENSG00000244733	lncRNA
ENSG00000225484.7	1184.4622649902726	-0.604895339121114	0.6179025728533357	-0.9789493776144074	0.32760499278462796	0.6095502298452523	NUTM2B-AS1	lncRNA
ENSG00000272489.1	32.11428665156258	-0.8926166054990282	1.0605162673567017	-0.8416812009153266	0.3999664237026346	0.6746677326363512	ENSG00000272489	lncRNA
ENSG00000280355.1	38.82951614521868	-0.5894576943942965	1.2776354761371054	-0.46136609808026396	0.644535970159848	0.8426017318445711	ENSG00000280355	TEC
ENSG00000224886.2	26.094474050534465	1.1605030407776433	1.7279471425271682	0.6716079515490139	0.5018333148279713	0.7540202010299523	ENSG00000224886	transcribed_processed_pseudogene
ENSG00000188199.11	17.505808347278972	1.7884549332694097	1.678375128458191	1.0655871282556133	0.2866103203691187	0.5677618408874826	NUTM2B	protein_coding
ENSG00000272447.1	38.40475522933441	-1.1505474620968876	1.3423771795247286	-0.8570970064495892	0.39139127545702906	0.6671579256249596	ENSG00000272447	lncRNA
ENSG00000228570.8	38.70254167259823	0.3103284591809267	0.9329415833906838	0.33263439502082076	0.7394102769704358	0.8921994799971618	NUTM2E	protein_coding
ENSG00000230091.6	24.586779624733172	0.8552381647332645	1.268165612676824	0.6743899662505761	0.5000634201344847	0.752590469651249	TMEM254-AS1	lncRNA
ENSG00000133678.14	214.18133754728518	0.4088222427884749	0.7351297325680453	0.5561225790178924	0.5781270606862619	0.8034406882267069	TMEM254	protein_coding
ENSG00000122359.18	3946.447438707391	0.29539707460484416	0.6012723969931483	0.4912866050097595	0.6232237524739954	0.8314432761997533	ANXA11	protein_coding
ENSG00000234743.1	37.13812327897978	-5.701836015389256	1.1126788069627882	-5.124422231922626	2.9845149918306755e-7	6.272636085593695e-6	EIF5AP4	processed_pseudogene
ENSG00000279359.1	5.422891206525662	0.8247734995278184	2.360654158621147	0.34938345225865985	0.7268014547239225	0.8851738908105696	ENSG00000279359	TEC
ENSG00000170788.14	4.540862274568913	5.164186107609914	3.6393929567187295	1.4189690888081332	0.15590802816600707	0.4054808281154392	DYDC1	protein_coding
ENSG00000133665.13	15.416103912402036	2.654835914185884	2.0817662381003412	1.2752805120946153	0.20220997290995102	0.4695531266751634	DYDC2	protein_coding
ENSG00000122378.14	252.2586238098977	1.0445596664080286	0.6151683862725057	1.6980060902305734	0.08950661237987612	0.28649208533049464	PRXL2A	protein_coding
ENSG00000108219.16	3985.990407615587	-1.045101711287305	0.5511930390321044	-1.8960720424236575	0.05795051888222973	0.21632775574260643	TSPAN14	protein_coding
ENSG00000226659.2	19.195375649664122	0.12212545571537115	1.1561080546818505	0.10563498387612122	0.9158719669103055	0.9686887670752694	TSPAN14-AS1	lncRNA
ENSG00000178217.15	70.60682505370737	-0.2034896259798167	0.7375223185059476	-0.27590978723469733	0.7826173564714267	0.9119867588042198	SH2D4B	protein_coding
ENSG00000271933.1	4.634683655417419	0.9395960279469499	2.53617695396169	0.37047731487317304	0.711026876107632	0.8765067213213311	ENSG00000271933	lncRNA
ENSG00000165678.22	7248.8718029738475	-0.7497531525078721	0.4803300509901504	-1.560912441273108	0.11854441142115038	0.3421457258097386	GHITM	protein_coding
ENSG00000148600.15	44.66059524312659	-0.41314395110400126	1.2877595151479082	-0.32082383880234716	0.7483438928279438	0.896539190925252	CDHR1	protein_coding
ENSG00000107771.17	1652.0273630032345	0.8699288010684226	0.4946384192735904	1.758716604233798	0.07862565570517888	0.2636163670688309	CCSER2	protein_coding
ENSG00000225423.1	65.08135662762524	0.7446751519575115	0.84290362246831	0.883464173254883	0.3769855313820544	0.6540238600375156	TNPO1P1	processed_pseudogene
ENSG00000178429.9	68.69245076115278	-6.08093861681164	1.0290579395721222	-5.909228608974211	3.437134310378925e-9	9.982455232219841e-8	RPS3AP5	processed_pseudogene
ENSG00000062650.20	4850.856835333685	0.3925286768594797	0.5269486611004283	0.744908765950294	0.4563268754855507	0.7202388777929528	WAPL	protein_coding
ENSG00000227896.2	54.54477960740828	-0.6431712318993028	0.8783907619441929	-0.7322153872335074	0.46403711399416814	0.7251239425617841	WAPL-DT	lncRNA
ENSG00000122367.21	23.627335167498373	-2.0186069842579304	1.567559968922806	-1.2877382838789093	0.19783708211388368	0.4632723556226696	LDB3	protein_coding
ENSG00000107779.15	82.66288343054993	2.0776354058338673	0.7847034543016158	2.6476695042498033	0.008104871704161708	0.052465505025124086	BMPR1A	protein_coding
ENSG00000173269.14	17.315875087958492	-4.41335533864708	1.6707117412578028	-2.641601917111366	0.008251497703135364	0.053220410222649485	MMRN2	protein_coding
ENSG00000272734.1	28.87638926397606	-0.6982713460592953	1.0896444008406996	-0.6408249751208321	0.5216364044490214	0.7678115022027002	ADIRF-AS1	lncRNA
ENSG00000148672.10	3310.388620358926	1.099607095351507	0.5296679257136468	2.076031116798235	0.03789107316490119	0.16204883422651878	GLUD1	protein_coding
ENSG00000122376.12	983.0899166496956	1.5160897189588283	0.6494998645644159	2.334241778442228	0.019583065428198727	0.10160150210861237	SHLD2	protein_coding
ENSG00000237280.1	17.602165438870014	0.016209304252629047	1.3326190973528549	0.012163493893211932	0.9902951753235223	0.9966012229996645	ENSG00000237280	lncRNA
ENSG00000223482.10	2771.211692311609	-1.1404365465456563	0.5097772352179679	-2.2371272543349927	0.025278024137825785	0.12187332636022265	NUTM2A-AS1	lncRNA
ENSG00000285257.1	25.91200572303588	-2.3959433573597604	1.5665688808707636	-1.5294210083044648	0.12616010767182298	0.3554652478862447	ENSG00000285257	unprocessed_pseudogene
ENSG00000184923.12	18.62418710850206	-0.8872243878296774	1.2455292228339776	-0.7123272353345175	0.47626216262201837	0.7345576455039511	NUTM2A	protein_coding
ENSG00000224914.4	269.0663591951762	-1.545017710804342	0.5608688089011895	-2.7546864548078904	0.005874840519544534	0.04068920562455176	LINC00863	lncRNA
ENSG00000214562.15	40.386549619755876	-1.163961386745052	0.9104198048968214	-1.278488649395061	0.20107718441238914	0.4678153631802626	NUTM2D	protein_coding
ENSG00000286445.1	38.121229857984744	-0.989928379112125	1.3914817133490256	-0.7114203295777133	0.4768238048418193	0.735029518334456	ENSG00000286445	lncRNA
ENSG00000283672.1	5.341323563502515	-1.0540477685489713	2.344675491752183	-0.4495495313772731	0.6530352856570301	0.8469344976191409	MIR4678	miRNA
ENSG00000107789.16	3485.4317333416757	-1.7453035533479775	0.6466072661541498	-2.6991709569374076	0.006951245764545109	0.046439588091545116	MINPP1	protein_coding
ENSG00000198682.13	70.79992187204905	0.9662373450830081	0.7416475751462773	1.3028254624744566	0.19263435572753293	0.4561080795502186	PAPSS2	protein_coding
ENSG00000138138.14	1708.8815260989438	1.2976755126917974	0.6236771004692125	2.0806848795883544	0.037462758967591436	0.16072071703741236	ATAD1	protein_coding
ENSG00000290782.1	10.068904726352496	6.318998399482367	2.3453543680288536	2.6942616798642463	0.007054475554050242	0.046948817619489956	CFL1P1	lncRNA
ENSG00000227268.5	15.204439941801036	6.9140497687256435	1.998473514494301	3.459665448944012	5.408469001634954e-4	0.0055029815452253975	KLLN	protein_coding
ENSG00000171862.15	5373.453754832411	8.209852783151895	0.7236991506799942	11.344289647760183	7.916650150805077e-30	4.014071486881124e-27	PTEN	protein_coding
ENSG00000213613.2	74.964050569493	9.213917446271536	1.6630503047974479	5.540372061922534	3.0182968148762275e-8	7.427634770521499e-7	RPL11P3	processed_pseudogene
ENSG00000184719.13	57.42308433408347	0.8693677747319168	0.866284700709448	1.0035589616438383	0.3155912436529803	0.5971745986647672	RNLS	protein_coding
ENSG00000289952.1	16.808703104771293	0.6843192350260382	1.2276717193662834	0.5574122334424055	0.5772458090589583	0.8030134707115526	ENSG00000289952	lncRNA
ENSG00000204022.9	10.859914959045778	1.954580267989635	1.9695658688982012	0.9923914192740609	0.32100662311558004	0.6030036683108223	LIPJ	protein_coding
ENSG00000204020.6	236.91831739599274	1.6181093579814665	0.7635126037370812	2.119296197680935	0.034065442799422856	0.15071527846797916	LIPN	protein_coding
ENSG00000152766.6	77.4824053553264	0.1462197474502162	1.0275545476431587	0.1422987692338006	0.8868440186431769	0.9578844239887117	ANKRD22	protein_coding
ENSG00000138134.12	396.8380054643227	0.5320129330225418	0.6450615286174304	0.8247475774331369	0.40951491426410763	0.6822552351855279	STAMBPL1	protein_coding
ENSG00000180139.11	74.42334221439941	-0.007872349345406388	0.8419992493748313	-0.00934959188057645	0.9925402136715452	0.9973346980033058	ACTA2-AS1	lncRNA
ENSG00000107796.13	67.4035929714926	-2.2710288916204298	0.8872152077980707	-2.559727190944763	0.010475435996352802	0.06380159191172034	ACTA2	protein_coding
ENSG00000026103.25	972.1180408862965	-0.44794430530332996	0.5625990407401302	-0.7962052418611208	0.42591275130348744	0.695640215746587	FAS	protein_coding
ENSG00000286116.1	14.502910341337904	-1.4056965815292601	1.442661644151311	-0.9743771779253224	0.32986929683594607	0.611381763146837	ENSG00000286116	lncRNA
ENSG00000275693.1	4.281939210799479	-3.39614439945493	2.301797031194732	-1.475431740257387	0.1400965072613496	0.37855765446061135	ENSG00000275693	misc_RNA
ENSG00000107798.18	1660.930729728488	1.0400615038506713	0.6922134738008533	1.5025155435646609	0.1329640167427518	0.3672770672437967	LIPA	protein_coding
ENSG00000119922.11	697.1602808232507	-0.27449115948010816	0.7258127330430888	-0.3781845467621641	0.7052935043865158	0.8743752645770458	IFIT2	protein_coding
ENSG00000119917.15	1060.6470216969726	-2.2545112192872376	0.5863741014862364	-3.8448342339351367	1.2063395846204376e-4	0.0014585142975902738	IFIT3	protein_coding
ENSG00000204010.3	9785.160153758661	-3.816821715800117	0.9210367888036164	-4.144049143528772	3.412265694585307e-5	4.702589041609128e-4	IFIT1B	protein_coding
ENSG00000185745.10	408.7526578814817	-2.306994404300074	0.8526589498159537	-2.705647322177335	0.006817140265550304	0.04570676578043066	IFIT1	protein_coding
ENSG00000152778.10	939.526425584337	-0.42611536554227814	0.6355634356435643	-0.6704529267181624	0.5025691048728878	0.7545073083252761	IFIT5	protein_coding
ENSG00000152782.19	102.66924462780833	0.5357404625646951	0.7872324925715479	0.6805365220821397	0.4961648047143702	0.7498474055593098	PANK1	protein_coding
ENSG00000235100.6	23.348415111860568	1.9575085669670371	1.3053024320667408	1.4996590206819969	0.13370275077064764	0.368689955614777	ENSG00000235100	lncRNA
ENSG00000240996.1	4.560976797188848	1.0913290390500807	3.1597216928133327	0.3453877097885764	0.7298029155231156	0.8867227476412355	ENSG00000240996	lncRNA
ENSG00000138182.15	2977.902066516453	0.06724453931350674	0.6951751792416113	0.09673035131499652	0.9229405359818998	0.9718988735171114	KIF20B	protein_coding
ENSG00000232229.8	115.77207565539479	0.3203815485990753	0.7063027773749126	0.4536036935743402	0.650114094568698	0.8454379777810738	LINC00865	lncRNA
ENSG00000280560.3	245.5216327977681	0.7370377685310608	0.8276987553557209	0.8904662037510295	0.3732156076663602	0.6509967238643138	LINC01374	lncRNA
ENSG00000228938.3	14.223640010556569	-0.1993413730254343	1.5216165794918006	-0.13100630981032793	0.8957703159204741	0.9612108814667164	SNRPD2P1	processed_pseudogene
ENSG00000148680.16	22.484584504447024	0.7800123051834958	1.221391672563598	0.6386258582771535	0.5230663552932375	0.7685112559690199	HTR7	protein_coding
ENSG00000148688.14	981.8117674834426	0.854253506655315	0.547212653461482	1.5610996954321077	0.11850022994940865	0.3420778788410281	RPP30	protein_coding
ENSG00000234043.3	7.70331478251465	-1.204071867375847	1.9733412570952191	-0.6101691043282876	0.54174979367193965	0.7803537943786656	NUDT9P1	processed_pseudogene
ENSG00000180628.15	8449.153906864287	-1.9935141948779396	0.5774002788892462	-3.4525688119044444	5.552758284290642e-4	0.00562392971798026	PCGF5	protein_coding
ENSG00000165338.17	163.37256958375553	0.012590924504687016	0.8282911412639066	0.015201085557276714	0.9878717556131777	0.9953527193075139	HECTD2	protein_coding
ENSG00000119938.9	5.5535202739169165	-1.0446492602825672	2.232959442118524	-0.4678317216955156	0.6399049338145086	0.8407376180827434	PPP1R3C	protein_coding
ENSG00000228701.3	16.071892075375494	1.5580563346875547	1.4296583107915095	1.089810287483979	0.27579672135881184	0.556025563653973	TNKS2-DT	lncRNA
